adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001564590-20-004630,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2019,20181231,1,USD,,,-6777000.0,,q1,2020
0000101778-20-000023,IncreaseDecreaseInReceivables,us-gaap/2019,20181231,4,USD,,,133000000.0,,q1,2020
0000828944-20-000009,IncomeTaxesPaidNet,us-gaap/2019,20181231,4,USD,,,33316000.0,,q1,2020
0001564590-20-010516,IncreaseDecreaseInDeposits,us-gaap/2019,20171231,4,USD,,,-46287000.0,,q1,2020
0000104889-20-000007,InterestExpense,us-gaap/2019,20181231,1,USD,,,6531000.0,,q1,2020
0001321646-20-000008,IncomeTaxExpenseBenefit,us-gaap/2019,20171231,4,USD,,,-57884000.0,,q1,2020
0001059556-20-000005,GainLossOnSaleOfBusiness,us-gaap/2019,20191231,4,USD,EquityComponents=AccumulatedTranslationAdjustment;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,-32000000.0,,q1,2020
0000832101-20-000007,IncomeTaxExpenseBenefit,us-gaap/2019,20181231,4,USD,EquityComponents=AccumulatedTranslationAdjustment;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,0.0,,q1,2020
0001558370-20-001393,Revenues,us-gaap/2019,20191231,4,USD,BusinessSegments=AllOtherSegments;RelatedPartyTransactionsByRelatedParty=FranchiseesOwnedByRelatedPartiesAndPapaJohnsMarketingFund;,,587000.0,,q1,2020
0001582086-20-000007,OtherLiabilities,us-gaap/2019,20191231,0,USD,Scenario=Bcrh_LiquidationBasisofAccounting;,,800000.0,,q1,2020
0001000623-20-000048,GeneralAndAdministrativeExpense,us-gaap/2019,20191231,4,USD,,,105100000.0,,q1,2020
0001564590-20-013542,EmployeeStockOwnershipPlanESOPCompensationExpense,us-gaap/2019,20180630,4,USD,,,87000.0,,q1,2020
0001159508-20-000012,OptionPremiumsAndOtherEffectsFromOptionsOnCommonShares,0001159508-20-000012,20191231,4,EUR,ComponentsOfEquity=TotalEquity;,,0.0,,q1,2020
0001159508-20-000012,TreasurySharesDistributedUnderShareBasedCompensationPlans,0001159508-20-000012,20181231,4,EUR,ComponentsOfEquity=TotalEquity;,,199000000.0,,q1,2020
0001564590-20-004289,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20191231,0,USD,FinancialInstrument=CommercialRealEstate;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherLoans;InternalCreditAssessment=Pass;,,4191455000.0,,q1,2020
0001420811-20-000035,EarningsPerShareBasic,us-gaap/2019,20180630,1,USD,,,0.08,,q1,2020
0001437749-20-003847,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20191231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USGovernmentSponsoredEnterprisesDebtSecurities;,,0.0,,q1,2020
0001562762-20-000049,RedemptionOfPreferenceSharesValue,0001562762-20-000049,20171231,4,GBP,ComponentsOfEquity=NoncontrollingInterests;,,860000000.0,,q1,2020
0001558370-20-003159,GeneralPartnersOrManagingMembersCapitalAccountDistributionAmount,0001558370-20-003159,20181231,4,USD,MembershipCapitalByType=ManagingMembersCapital;,,1000.0,,q1,2020
0001564590-20-005064,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20191231,0,USD,ExternalCreditRatingByGrouping=ExternalCreditRatingNonInvestmentGrade;InvestmentType=ForeignGovernmentDebtSecurities;,,2823000.0,,q1,2020
0001437749-20-000849,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2019,20181231,0,USD,,,11358000.0,,q1,2020
0000880641-20-000022,CommonStockDividendsPerShareDeclared,us-gaap/2019,20170331,1,USD,,,0.22,,q1,2020
0000913778-20-000003,ProfessionalFees,us-gaap/2019,20191231,3,USD,TaxCreditSeries=SeriesThirtySeven;,,0.0,,q1,2020
0001628280-20-003693,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2018,20171231,4,USD,Restatement=ScenarioPreviouslyReported;,,555000000.0,,q1,2020
